[INFO] 2018-03-30 16:50:33,999 ExtentManager setUp - Running Mobile banking API Automation testing on mPAY 4.0
[INFO] 2018-03-30 16:50:39,175 ExtentManager sendReq - Transaction ID : 808916245969
[INFO] 2018-03-30 16:50:39,239 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:39,244 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:39,244 ExtentManager sendReq - Request : Transaction History
[INFO] 2018-03-30 16:50:39,246 ExtentManager sendReq - Hmaced Request : dd8253b92d53c751e6d63dd8c5075e8ebd14f2041d54736cb4f813f1ef6651d4*!9894060407APTH;Y;15316170605690416310253121025515855714;001;463795;123457;4.0;2478623864983269;9942980715408860717169353940121117605
[INFO] 2018-03-30 16:50:41,662 ExtentManager sendReq - Response received from Server : TH00;Mini Statement*30/03/18 16:48*S*.0*-*-*MOB*808916245969#Balance enquiry*30/03/18 16:48*S*.0*-*-*MOB*808916245968#Mini Statement*30/03/18 16:43*S*.0*-*-*MOB*808916245953#Balance enquiry*30/03/18 16:43*S*.0*-*-*MOB*808916245952#Mini Statement*30/03/18 16:33*S*.0*-*-*MOB*808916245950#Balance enquiry*30/03/18 16:32*S*.0*-*-*MOB*808916245949#NEFT*30/03/18 15:04*F*30.0*2478XXXXXX983269*NeftBeneficiary*MOB*808915245944#M2A*30/03/18 15:04*S*10.0*2478XXXXXX983269*FTBeneficiary*MOB*808915245935#M2A*30/03/18 15:04*S*10.0*2478XXXXXX983269*-*MOB*808915245931#M2M*30/03/18 15:03*S*10.0*2478XXXXXX983269*FTBeneficiary*MOB*808915245925#M2M*30/03/18 15:03*S*11.0*2478XXXXXX983269*-*MOB*808915245921#P2U*30/03/18 15:03*S*20.0*2478XXXXXX983269*IMPSBenenficiary*MOB*808915245915#P2U*30/03/18 15:03*S*20.0*2478XXXXXX983269*-*MOB*808915245910#IMPS*30/03/18 15:03*S*20.0*2478XXXXXX983269*IMPSBenenficiary*MOB*808915245905#IMPS*30/03/18 15:03*S*20.0*2478XXXXXX983269*-*MOB*808915245900#IMPS*30/03/18 15:03*S*20.0*2478XXXXXX983269*IMPSBenenficiary*MOB*808915245893#IMPS*30/03/18 15:03*S*20.0*2478XXXXXX983269*-*MOB*808915245888#Mini Statement*30/03/18 15:02*S*.0*-*-*MOB*808915245873#Balance enquiry*30/03/18 15:02*S*.0*-*-*MOB*808915245872#NEFT*30/03/18 14:46*F*30.0*2478XXXXXX983269*NeftBeneficiary*MOB*808914245867#M2A*30/03/18 14:46*S*10.0*2478XXXXXX983269*FTBeneficiary*MOB*808914245858#M2A*30/03/18 14:46*S*10.0*2478XXXXXX983269*-*MOB*808914245854#M2M*30/03/18 14:46*S*10.0*2478XXXXXX983269*FTBeneficiary*MOB*808914245848#M2M*30/03/18 14:45*S*11.0*2478XXXXXX983269*-*MOB*808914245844#P2U*30/03/18 14:45*S*20.0*2478XXXXXX983269*IMPSBenenficiary*MOB*808914245838#P2U*30/03/18 14:45*S*20.0*2478XXXXXX983269*-*MOB*808914245833#IMPS*30/03/18 14:45*S*20.0*2478XXXXXX983269*IMPSBenenficiary*MOB*808914245828#IMPS*30/03/18 14:45*S*20.0*2478XXXXXX983269*-*MOB*808914245823#IMPS*30/03/18 14:45*S*20.0*2478XXXXXX983269*IMPSBenenficiary*MOB*808914245816#IMPS*30/03/18 14:45*S*20.0*2478XXXXXX983269*-*MOB*808914245811;1;Y;TXNID:808916245970;BID:C463795
[INFO] 2018-03-30 16:50:41,662 ExtentManager sendReq - Transaction ID : 808916245970
[INFO] 2018-03-30 16:50:41,715 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:41,717 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:41,717 ExtentManager sendReq - Request : Generate MMID
[INFO] 2018-03-30 16:50:41,718 ExtentManager sendReq - Hmaced Request : 6e35ac9c2cd234f369685c6dd29bd0c4f51404f9233521833be96b6241194422*!9894060407APIM;Y;15316170605690416310253121025515855714;001;463795;123457;4.0;2478623864983269;181296085949201998691239991995606092538
[INFO] 2018-03-30 16:50:43,270 ExtentManager sendReq - Response received from Server : IM00;5012XXXXXX849822*9060052#5012XXXXXX349283*9060106#5012XXXXXX349826*9060349#5012XXXXXX849862*9060360#5012XXXXXX849860*9060391#2011XXXXX800065*9060584#5012XXXXXX000000*9060592#2011XXXXX800005*9060849#5012XXXXXX849800*9060901#2478XXXXXX983269*9060680;1;N;30/03/2018 16:51;TXNID:808916245971;BID:C463795
[INFO] 2018-03-30 16:50:43,271 ExtentManager sendReq - Transaction ID : 808916245971
[INFO] 2018-03-30 16:50:43,339 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:43,350 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:43,351 ExtentManager sendReq - Request : Retrieve MMID
[INFO] 2018-03-30 16:50:43,354 ExtentManager sendReq - Hmaced Request : 094bbd54262905c27a4c1390120679d57b2369781ad3744cc9142180ecc3bb3f*!9894060407APS6;Y;15316170605690416310253121025515855714;2478623864983269;463795;123457;4.0;2478623864983269;159542352981811484839976900550867483470
[INFO] 2018-03-30 16:50:44,230 ExtentManager sendReq - Response received from Server : S600;Your MMID allotted for the A/C No. XXXXXXXX3269 is 9060680.You can Send and Receive Money through IMPS option in Mobile Banking.;30/03/2018 16:51;TXNID:808916245972;BID:C463795
[INFO] 2018-03-30 16:50:44,231 ExtentManager sendReq - Transaction ID : 808916245972
[INFO] 2018-03-30 16:50:44,302 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:44,309 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:44,310 ExtentManager sendReq - Request : Generate MMID
[INFO] 2018-03-30 16:50:44,313 ExtentManager sendReq - Hmaced Request : ab9b4215ca8d800dca4222fb7931f4351006a0801880438726de7747a43bcea1*!9894060407APIM;Y;15316170605690416310253121025515855714;001;463795;123457;4.0;2478623864983269;9604031199231469819402384000631226311
[INFO] 2018-03-30 16:50:45,591 ExtentManager sendReq - Response received from Server : IM00;5012XXXXXX849822*9060052#5012XXXXXX349283*9060106#5012XXXXXX349826*9060349#5012XXXXXX849862*9060360#5012XXXXXX849860*9060391#2011XXXXX800065*9060584#5012XXXXXX000000*9060592#2478XXXXXX983269*9060680#2011XXXXX800005*9060849#5012XXXXXX849800*9060901;1;N;30/03/2018 16:51;TXNID:808916245973;BID:C463795
[INFO] 2018-03-30 16:50:45,592 ExtentManager sendReq - Transaction ID : 808916245973
[INFO] 2018-03-30 16:50:45,658 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:45,658 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:45,659 ExtentManager sendReq - Request : Cancel MMID All
[INFO] 2018-03-30 16:50:45,661 ExtentManager sendReq - Hmaced Request : 32ada78bc742e0dfb3c3309d9cfbf542dd08e986a0ee362d3505ea50ea1f8f11*!9894060407APRC;Y;15316170605690416310253121025515855714;ALL;463795;123457;4.0;2478623864983269;61992923212081469457785551338987787746
[INFO] 2018-03-30 16:50:46,608 ExtentManager sendReq - Response received from Server : RC00;IMPS Cancelled successfully;30/03/2018 16:51;TXNID:808916245974;BID:C463795
[INFO] 2018-03-30 16:50:46,609 ExtentManager sendReq - Transaction ID : 808916245974
[INFO] 2018-03-30 16:50:46,669 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:46,671 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:46,671 ExtentManager sendReq - Request : Generate MMID
[INFO] 2018-03-30 16:50:46,672 ExtentManager sendReq - Hmaced Request : 1e34158762fb9c898c4226db992ba13a45f22cf1d55ba03a723650c82d28776b*!9894060407APIM;Y;15316170605690416310253121025515855714;001;463795;123457;4.0;2478623864983269;144509795950989650807242438472265450115
[INFO] 2018-03-30 16:50:48,037 ExtentManager sendReq - Response received from Server : IM00;2478XXXXXX983269*9060999#5012XXXXXX000000*9060193#5012XXXXXX349283*9060001#5012XXXXXX349826*9060484#2011XXXXX800005*9060778#5012XXXXXX849862*9060067#2011XXXXX800065*9060820#5012XXXXXX849800*9060033#5012XXXXXX849822*9060087#5012XXXXXX849860*9060865;1;N;30/03/2018 16:51;TXNID:808916245975;BID:C463795
[INFO] 2018-03-30 16:50:48,038 ExtentManager sendReq - Transaction ID : 808916245975
[INFO] 2018-03-30 16:50:48,101 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:48,101 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:48,102 ExtentManager sendReq - Request : Cancel MMID Single
[INFO] 2018-03-30 16:50:48,104 ExtentManager sendReq - Hmaced Request : 68f2d88ccdc92b0207ddce66656aa4fbcd26b1e6cd769d70408bef42a02f62af*!9894060407APRC;Y;15316170605690416310253121025515855714;2478623864983269;463795;123457;4.0;2478623864983269;153547595187096495224104449569834085745
[INFO] 2018-03-30 16:50:49,147 ExtentManager sendReq - Response received from Server : RC00;Your MMID 9060999 allotted for the A/C No. XXXXXXXX3269 is cancelled.;30/03/2018 16:51;TXNID:808916245976;BID:C463795
[INFO] 2018-03-30 16:50:49,148 ExtentManager sendReq - Transaction ID : 808916245976
[INFO] 2018-03-30 16:50:49,198 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:49,200 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:49,200 ExtentManager sendReq - Request : Email ID fetch
[INFO] 2018-03-30 16:50:49,201 ExtentManager sendReq - Hmaced Request : e6485d9d5bba72560e9ef4d2d865f661d213162b4c38b60379ffe0a4c21583e1*!9894060407APZ6;Y;15316170605690416310253121025515855714;463795;123457;4.0;2478623864983269;134973524122767243958294169849556871964
[INFO] 2018-03-30 16:50:49,956 ExtentManager sendReq - Response received from Server : Z600;abc@fss.com;30/03/2018 16:51;TXNID:808916245977;BID:C463795
[INFO] 2018-03-30 16:50:49,957 ExtentManager sendReq - Transaction ID : 808916245977
[INFO] 2018-03-30 16:50:50,027 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:50,035 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:50,036 ExtentManager sendReq - Request : Email ID Fetch
[INFO] 2018-03-30 16:50:50,038 ExtentManager sendReq - Hmaced Request : 32664423625bffe4f487822c5d6d082b5c9dd4218c1e45a22a9d45769a1e2b1a*!9894060407APZ3;Y;15316170605690416310253121025515855714;abc@fss.com;463795;123457;4.0;2478623864983269;80000143093075857924750359116318480838
[INFO] 2018-03-30 16:50:50,795 ExtentManager sendReq - Response received from Server : Z300;Your E-mail ID configured successfully;30/03/2018 16:51;TXNID:808916245978;BID:C463795
[INFO] 2018-03-30 16:50:50,796 ExtentManager sendReq - Transaction ID : 808916245978
[INFO] 2018-03-30 16:50:50,862 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:50,870 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:50,871 ExtentManager sendReq - Request : Cheque status
[INFO] 2018-03-30 16:50:50,873 ExtentManager sendReq - Hmaced Request : 0723feffd5ec214cb182114a0fb11a45dcb9482ef28c54dcbb2752ea661b5633*!9894060407APLW;Y;15316170605690416310253121025515855714;123456;463795;123457;4.0;2478623864983269;57088411148207016792261445445131875565
[INFO] 2018-03-30 16:50:52,456 ExtentManager sendReq - Response received from Server : LW00;Your cheque (123456) has been ;30/03/2018 16:51;TXNID:808916245979;BID:C463795
[INFO] 2018-03-30 16:50:52,456 ExtentManager sendReq - Transaction ID : 808916245979
[INFO] 2018-03-30 16:50:52,509 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:52,511 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:52,511 ExtentManager sendReq - Request : Account Fetch
[INFO] 2018-03-30 16:50:52,512 ExtentManager sendReq - Hmaced Request : ab7a7e39a53df8eb08fd98df52d9a2214918d824f280797e9565427f80ad51fa*!9894060407APSY;2;463795;123457;4.0;0;137186934233398080734832804273927361108
[INFO] 2018-03-30 16:50:58,935 ExtentManager sendReq - Response received from Server : SY00;N;test;2;6;5012432476849800*10#5012432476849862*10#5012432476849822*10#5012432470000000*10#5012433476349826*10#201150050800005*20;Y;TXNID:808916245980;BID:C463795
[INFO] 2018-03-30 16:50:58,942 ExtentManager sendReq - Transaction ID : 808916245980
[INFO] 2018-03-30 16:50:59,012 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:50:59,018 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:50:59,019 ExtentManager sendReq - Request : Stop Cheque
[INFO] 2018-03-30 16:50:59,021 ExtentManager sendReq - Hmaced Request : 74dabcff4d536b7a3998096f9e7abb1191f7fe73fed82ac409c4175d6ffc8238*!9894060407APL4;Y;15316170605690416310253121025515855714;123456;463795;123457;4.0;2478623864983269;55858324579102681248453503592172105309
[INFO] 2018-03-30 16:51:00,481 ExtentManager sendReq - Response received from Server : L400;Stop Payment request issued for Cheque no. 123456 (a/c no. XXXXXXXX3269) has been executed successfully.;30/03/2018 16:52;TXNID:808916245981;BID:C463795
[INFO] 2018-03-30 16:51:00,481 ExtentManager sendReq - Transaction ID : 808916245981
[INFO] 2018-03-30 16:51:00,534 ExtentManager sendReq - ******************************END********************************

[INFO] 2018-03-30 16:51:00,536 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-30 16:51:00,536 ExtentManager sendReq - Request : Change Login Password
[INFO] 2018-03-30 16:51:00,537 ExtentManager sendReq - Hmaced Request : 3f8b634c3c4825420c049df6716132acba802c761ada417394f6f7fbe5ddc19b*!9894060407APP5;8609547570776098518502128580812621291;463795;123457;4.0;0;83443835887393972739335832880766121374
[INFO] 2018-03-30 16:51:01,181 ExtentManager sendReq - Response received from Server : P500;Login password has been changed successfully;1234;30/03/2018 16:52;TXNID:808916245982;BID:C463795
[INFO] 2018-03-30 16:51:01,182 ExtentManager sendReq - Transaction ID : 808916245982
[INFO] 2018-03-30 16:51:01,245 ExtentManager sendReq - ******************************END********************************

