[INFO] 2018-03-27 09:17:48,943 ExtentManager setUp - Running Mobile banking API Automation testing on mPAY 4.0
[INFO] 2018-03-27 09:17:58,940 ExtentManager sendReq - Hmaced Request : 5fa52a20f0a972c915f72ac3d5da9aae3bec46f98c27c121757ce66e70b98fd5*!9894060407APZ3;Y;15316170605690416310253121025515855714;abc@fss.com;463795;123457;4.0;2478623864983269;91136153972324361220909919847910598215
[INFO] 2018-03-27 09:17:59,950 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-27 09:17:59,951 ExtentManager sendReq - Request : Cheque status
[INFO] 2018-03-27 09:17:59,953 ExtentManager sendReq - Hmaced Request : 6dd80a41fa2a929ab907074b2377e757c99703deb20801f3777c6067b6ac41ae*!9894060407APLW;Y;15316170605690416310253121025515855714;123456;463795;123457;4.0;2478623864983269;70238809572102680836026618586853192605
[INFO] 2018-03-27 09:18:00,964 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-27 09:18:00,965 ExtentManager sendReq - Request : Account Fetch
[INFO] 2018-03-27 09:18:00,967 ExtentManager sendReq - Hmaced Request : cae26daad608c92c478371c470adb03713ec69a7a5d49408635d582ced277d93*!9894060407APSY;2;463795;123457;4.0;0;147383465418569623097059480305766112977
[INFO] 2018-03-27 09:18:01,977 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-27 09:18:01,978 ExtentManager sendReq - Request : Stop Cheque
[INFO] 2018-03-27 09:18:01,980 ExtentManager sendReq - Hmaced Request : d32cf0b5f91d6a16cb9f6b3ca2b02d26fc09594185ff72d6ab9ee7385aac1b45*!9894060407APL4;Y;15316170605690416310253121025515855714;123456;463795;123457;4.0;2478623864983269;42913635004109167718222718799667253466
[INFO] 2018-03-27 09:18:02,987 ExtentManager sendReq - ******************************START******************************
[INFO] 2018-03-27 09:18:02,987 ExtentManager sendReq - Request : Change Login Password
[INFO] 2018-03-27 09:18:02,988 ExtentManager sendReq - Hmaced Request : 9c19bac15cee1a2416255fea9d9e5eec23b5c5ba7816cb097a0c5e042bee3f0c*!9894060407APP5;8609547570776098518502128580812621291;463795;123457;4.0;0;42888415369438283592841158903255912597
[INFO] 2018-03-27 09:18:10,566 ExtentManager endReport - Launching report canceled
[INFO] 2018-03-27 09:18:13,213 ExtentManager endReport - Launching report
